filename,0,1,2,3,4
3134.png,10.0,10.0,7.0,5.0,6.0
3430.png,10.0,10.0,10.0,2.0,3.0
3663.png,10.0,10.0,3.0,1.0,3.0
3553.png,10.0,10.0,1.0,9.0,5.0
2097.png,10.0,10.0,1.0,1.0,8.0
3152.png,10.0,10.0,2.0,0.0,2.0
2941.png,10.0,10.0,5.0,8.0,0.0
1933.png,10.0,10.0,2.0,9.0,2.0
3421.png,10.0,2.0,4.0,1.0,2.0
1983.png,10.0,10.0,10.0,3.0,7.0
2511.png,10.0,10.0,1.0,0.0,5.0
3664.png,10.0,10.0,3.0,2.0,2.0
3111.png,10.0,10.0,1.0,6.0,4.0
2305.png,10.0,10.0,10.0,4.0,3.0
3656.png,10.0,10.0,10.0,5.0,1.0
3304.png,10.0,10.0,2.0,0.0,5.0
2299.png,10.0,10.0,1.0,5.0,2.0
2327.png,10.0,10.0,3.0,3.0,7.0
3064.png,10.0,10.0,3.0,2.0,3.0
3380.png,10.0,10.0,10.0,4.0,2.0
2276.png,10.0,10.0,10.0,6.0,7.0
2200.png,10.0,10.0,8.0,7.0,0.0
2651.png,10.0,10.0,10.0,4.0,6.0
2364.png,10.0,10.0,2.0,8.0,4.0
3411.png,10.0,10.0,10.0,0.0,6.0
2504.png,10.0,10.0,10.0,3.0,8.0
2990.png,10.0,10.0,10.0,9.0,3.0
3387.png,10.0,10.0,10.0,4.0,8.0
2533.png,10.0,10.0,10.0,2.0,9.0
3061.png,10.0,10.0,8.0,2.0,5.0
2100.png,10.0,10.0,2.0,7.0,3.0
3397.png,10.0,10.0,1.0,5.0,6.0
2509.png,10.0,10.0,10.0,4.0,6.0
2785.png,10.0,10.0,10.0,4.0,5.0
2023.png,10.0,10.0,10.0,2.0,0.0
3121.png,10.0,10.0,7.0,7.0,7.0
3225.png,10.0,10.0,2.0,5.0,1.0
2928.png,10.0,10.0,2.0,3.0,5.0
2510.png,10.0,10.0,10.0,2.0,5.0
2625.png,10.0,10.0,1.0,8.0,7.0
2502.png,10.0,10.0,10.0,10.0,8.0
3494.png,10.0,10.0,1.0,7.0,2.0
2042.png,10.0,10.0,2.0,4.0,4.0
2747.png,10.0,10.0,4.0,0.0,3.0
3087.png,10.0,10.0,1.0,0.0,6.0
2578.png,10.0,10.0,10.0,2.0,2.0
2108.png,10.0,10.0,8.0,1.0,6.0
2045.png,10.0,10.0,2.0,7.0,0.0
1961.png,10.0,10.0,9.0,8.0,5.0
2612.png,10.0,10.0,1.0,7.0,7.0
2540.png,10.0,10.0,10.0,10.0,0.0
2362.png,10.0,10.0,10.0,10.0,5.0
3433.png,10.0,10.0,10.0,3.0,6.0
2549.png,10.0,10.0,5.0,0.0,8.0
3118.png,10.0,10.0,1.0,2.0,1.0
2257.png,10.0,10.0,9.0,9.0,8.0
2823.png,10.0,10.0,1.0,2.0,1.0
2786.png,10.0,10.0,4.0,7.0,0.0
2076.png,10.0,10.0,1.0,4.0,9.0
2968.png,10.0,10.0,10.0,3.0,5.0
2442.png,10.0,10.0,10.0,4.0,6.0
2022.png,10.0,10.0,1.0,3.0,8.0
2399.png,10.0,10.0,1.0,9.0,2.0
2400.png,10.0,10.0,1.0,4.0,5.0
2197.png,10.0,1.0,3.0,8.0,5.0
3019.png,10.0,10.0,3.0,2.0,3.0
2068.png,10.0,10.0,10.0,5.0,7.0
3456.png,10.0,10.0,4.0,2.0,2.0
3055.png,10.0,10.0,5.0,1.0,2.0
3626.png,10.0,10.0,10.0,8.0,0.0
2947.png,10.0,10.0,2.0,9.0,8.0
2775.png,10.0,10.0,1.0,5.0,7.0
1960.png,10.0,10.0,6.0,3.0,8.0
2595.png,10.0,10.0,10.0,9.0,6.0
2467.png,10.0,10.0,10.0,2.0,3.0
1959.png,10.0,10.0,2.0,7.0,6.0
3189.png,10.0,10.0,5.0,5.0,1.0
3739.png,10.0,10.0,1.0,2.0,3.0
3671.png,10.0,10.0,10.0,2.0,0.0
2686.png,10.0,10.0,10.0,5.0,0.0
2559.png,10.0,10.0,10.0,8.0,2.0
2553.png,10.0,10.0,10.0,6.0,6.0
3197.png,10.0,10.0,10.0,10.0,6.0
3405.png,10.0,10.0,10.0,2.0,6.0
1955.png,10.0,1.0,5.0,8.0,4.0
3415.png,10.0,10.0,10.0,4.0,1.0
3554.png,10.0,2.0,6.0,9.0,0.0
2077.png,10.0,10.0,10.0,7.0,9.0
3309.png,10.0,1.0,6.0,4.0,0.0
2083.png,10.0,10.0,10.0,10.0,7.0
2497.png,10.0,10.0,10.0,3.0,3.0
3385.png,10.0,10.0,10.0,8.0,0.0
2740.png,10.0,10.0,10.0,8.0,3.0
2905.png,10.0,10.0,5.0,5.0,2.0
2887.png,10.0,10.0,10.0,7.0,6.0
2841.png,10.0,10.0,10.0,2.0,9.0
2599.png,10.0,10.0,10.0,1.0,2.0
2608.png,10.0,10.0,10.0,9.0,5.0
2266.png,10.0,10.0,10.0,4.0,3.0
2645.png,10.0,10.0,10.0,6.0,3.0
3207.png,10.0,10.0,10.0,3.0,2.0
3135.png,10.0,10.0,3.0,0.0,2.0
3372.png,10.0,3.0,2.0,1.0,4.0
2156.png,10.0,10.0,1.0,6.0,7.0
2172.png,10.0,10.0,4.0,9.0,6.0
3444.png,10.0,10.0,1.0,2.0,1.0
2377.png,10.0,1.0,4.0,4.0,7.0
2065.png,10.0,10.0,10.0,5.0,7.0
3085.png,10.0,10.0,10.0,6.0,9.0
2952.png,10.0,10.0,2.0,5.0,0.0
3333.png,10.0,10.0,3.0,4.0,6.0
2611.png,10.0,10.0,2.0,6.0,3.0
1977.png,10.0,10.0,2.0,3.0,2.0
3355.png,10.0,10.0,10.0,2.0,6.0
1990.png,10.0,10.0,3.0,7.0,9.0
2468.png,10.0,10.0,1.0,0.0,2.0
2756.png,10.0,10.0,2.0,8.0,6.0
2480.png,10.0,1.0,2.0,5.0,8.0
2522.png,10.0,10.0,10.0,1.0,3.0
2989.png,10.0,10.0,5.0,2.0,2.0
2093.png,10.0,10.0,10.0,3.0,9.0
3674.png,10.0,10.0,2.0,2.0,6.0
2288.png,10.0,10.0,10.0,8.0,9.0
3377.png,10.0,10.0,5.0,8.0,0.0
2217.png,10.0,10.0,10.0,4.0,5.0
3042.png,10.0,10.0,1.0,1.0,5.0
2371.png,10.0,10.0,2.0,4.0,8.0
3586.png,10.0,10.0,5.0,8.0,9.0
3337.png,10.0,1.0,7.0,3.0,2.0
2695.png,10.0,10.0,6.0,3.0,9.0
2684.png,10.0,10.0,10.0,2.0,9.0
3698.png,10.0,10.0,10.0,3.0,1.0
1980.png,10.0,10.0,2.0,0.0,9.0
3186.png,10.0,10.0,10.0,1.0,2.0
2665.png,10.0,10.0,10.0,7.0,4.0
2145.png,10.0,10.0,5.0,2.0,9.0
2489.png,10.0,10.0,1.0,7.0,9.0
2329.png,10.0,10.0,10.0,1.0,5.0
3538.png,10.0,10.0,6.0,6.0,1.0
2965.png,10.0,10.0,10.0,1.0,0.0
3417.png,10.0,10.0,4.0,8.0,6.0
2613.png,10.0,10.0,10.0,1.0,6.0
3572.png,10.0,10.0,1.0,0.0,0.0
2290.png,10.0,10.0,7.0,0.0,8.0
2879.png,10.0,10.0,10.0,9.0,0.0
3219.png,10.0,10.0,10.0,1.0,6.0
2721.png,10.0,10.0,1.0,1.0,9.0
2114.png,10.0,10.0,4.0,0.0,0.0
2183.png,10.0,10.0,10.0,7.0,2.0
3573.png,10.0,10.0,3.0,2.0,8.0
2543.png,10.0,10.0,2.0,2.0,9.0
2908.png,10.0,10.0,3.0,3.0,2.0
2307.png,10.0,10.0,10.0,7.0,6.0
2769.png,10.0,10.0,10.0,9.0,9.0
2532.png,10.0,10.0,1.0,8.0,8.0
3637.png,10.0,10.0,6.0,2.0,8.0
2874.png,10.0,10.0,10.0,1.0,0.0
2019.png,10.0,10.0,2.0,3.0,4.0
2973.png,10.0,10.0,10.0,5.0,8.0
3532.png,10.0,10.0,4.0,5.0,5.0
3541.png,10.0,10.0,1.0,9.0,6.0
3029.png,10.0,10.0,10.0,5.0,0.0
2227.png,10.0,10.0,1.0,0.0,2.0
2674.png,10.0,10.0,1.0,6.0,0.0
2568.png,10.0,10.0,3.0,8.0,3.0
2976.png,10.0,10.0,1.0,3.0,2.0
2694.png,10.0,10.0,1.0,1.0,2.0
2297.png,10.0,10.0,1.0,1.0,3.0
2924.png,10.0,10.0,6.0,7.0,3.0
3051.png,10.0,10.0,10.0,9.0,5.0
2151.png,10.0,10.0,4.0,0.0,0.0
2004.png,10.0,10.0,5.0,5.0,8.0
3113.png,10.0,10.0,5.0,5.0,1.0
2488.png,10.0,10.0,6.0,5.0,7.0
3675.png,10.0,10.0,10.0,2.0,4.0
3779.png,10.0,1.0,2.0,0.0,5.0
2195.png,10.0,10.0,10.0,6.0,7.0
2921.png,10.0,10.0,7.0,7.0,2.0
2105.png,10.0,10.0,1.0,0.0,0.0
2088.png,10.0,10.0,4.0,9.0,5.0
3008.png,10.0,10.0,10.0,1.0,5.0
3546.png,10.0,10.0,1.0,2.0,7.0
3244.png,10.0,10.0,10.0,3.0,3.0
3162.png,10.0,10.0,1.0,9.0,1.0
2182.png,10.0,10.0,10.0,5.0,5.0
2380.png,10.0,10.0,4.0,8.0,5.0
3291.png,10.0,10.0,10.0,6.0,5.0
3398.png,10.0,10.0,10.0,4.0,6.0
2552.png,10.0,10.0,1.0,8.0,5.0
3265.png,10.0,10.0,10.0,9.0,8.0
2446.png,10.0,10.0,1.0,2.0,8.0
2521.png,10.0,10.0,10.0,3.0,5.0
2143.png,10.0,10.0,1.0,1.0,0.0
2852.png,10.0,10.0,6.0,6.0,1.0
3502.png,10.0,2.0,0.0,0.0,9.0
3364.png,10.0,10.0,3.0,3.0,5.0
2293.png,10.0,1.0,2.0,2.0,4.0
1946.png,10.0,10.0,2.0,3.0,2.0
2538.png,10.0,10.0,10.0,6.0,0.0
2548.png,10.0,10.0,1.0,3.0,2.0
3493.png,10.0,10.0,1.0,7.0,1.0
2797.png,10.0,10.0,10.0,7.0,5.0
3231.png,10.0,10.0,1.0,8.0,8.0
1965.png,10.0,10.0,10.0,10.0,5.0
2269.png,10.0,10.0,1.0,0.0,4.0
3600.png,10.0,10.0,2.0,1.0,0.0
2482.png,10.0,10.0,10.0,1.0,9.0
2655.png,10.0,10.0,10.0,10.0,5.0
2423.png,10.0,10.0,7.0,6.0,6.0
2967.png,10.0,10.0,2.0,4.0,2.0
3448.png,10.0,10.0,10.0,8.0,5.0
3027.png,10.0,10.0,1.0,0.0,5.0
1968.png,10.0,10.0,4.0,1.0,7.0
2447.png,10.0,10.0,3.0,6.0,5.0
3515.png,10.0,10.0,10.0,3.0,6.0
2850.png,10.0,10.0,10.0,6.0,8.0
2592.png,10.0,10.0,6.0,8.0,0.0
3391.png,10.0,10.0,7.0,3.0,0.0
3548.png,10.0,10.0,10.0,5.0,9.0
2724.png,10.0,2.0,6.0,0.0,3.0
2410.png,10.0,10.0,5.0,7.0,1.0
2319.png,10.0,10.0,10.0,2.0,2.0
3112.png,10.0,10.0,3.0,3.0,1.0
3599.png,10.0,10.0,1.0,9.0,9.0
3736.png,10.0,2.0,0.0,7.0,4.0
3644.png,10.0,10.0,10.0,2.0,1.0
3558.png,10.0,10.0,1.0,0.0,1.0
3098.png,10.0,10.0,10.0,10.0,8.0
3041.png,10.0,10.0,10.0,10.0,5.0
2986.png,10.0,10.0,1.0,0.0,2.0
2376.png,10.0,10.0,2.0,6.0,2.0
2496.png,10.0,10.0,10.0,3.0,5.0
1969.png,10.0,10.0,2.0,4.0,5.0
3673.png,10.0,10.0,3.0,1.0,3.0
3274.png,10.0,10.0,10.0,1.0,3.0
2352.png,10.0,10.0,1.0,0.0,5.0
3084.png,10.0,10.0,10.0,8.0,7.0
2636.png,10.0,10.0,10.0,5.0,7.0
3342.png,10.0,10.0,10.0,1.0,6.0
3489.png,10.0,10.0,4.0,8.0,5.0
2888.png,10.0,10.0,10.0,10.0,9.0
3116.png,10.0,10.0,10.0,2.0,0.0
3709.png,10.0,1.0,4.0,5.0,2.0
3258.png,10.0,1.0,1.0,5.0,2.0
2863.png,10.0,10.0,2.0,7.0,8.0
3294.png,10.0,10.0,5.0,4.0,3.0
2802.png,10.0,10.0,1.0,8.0,8.0
3139.png,1.0,8.0,8.0,7.0,1.0
2337.png,10.0,10.0,2.0,7.0,2.0
2571.png,10.0,10.0,1.0,2.0,1.0
2807.png,10.0,10.0,3.0,3.0,0.0
3705.png,10.0,10.0,3.0,3.0,1.0
2343.png,10.0,10.0,1.0,9.0,1.0
3053.png,10.0,10.0,10.0,2.0,3.0
1942.png,10.0,10.0,10.0,1.0,7.0
2816.png,10.0,10.0,10.0,1.0,2.0
2959.png,10.0,10.0,2.0,3.0,1.0
2787.png,10.0,10.0,10.0,2.0,0.0
2479.png,10.0,10.0,10.0,4.0,2.0
2723.png,10.0,10.0,1.0,0.0,7.0
2632.png,10.0,10.0,4.0,0.0,1.0
2654.png,10.0,10.0,10.0,1.0,5.0
2401.png,10.0,10.0,2.0,2.0,7.0
73490.png,10.0,10.0,10.0,2.0,8.0
74251.png,10.0,10.0,10.0,1.0,9.0
74281.png,10.0,10.0,3.0,5.0,8.0
72614.png,10.0,10.0,5.0,8.0,1.0
73228.png,10.0,10.0,2.0,4.0,3.0
72553.png,10.0,10.0,10.0,6.0,4.0
73205.png,10.0,10.0,6.0,7.0,4.0
72845.png,10.0,10.0,9.0,3.0,4.0
73018.png,10.0,10.0,10.0,10.0,7.0
72577.png,10.0,10.0,10.0,1.0,7.0
72759.png,10.0,10.0,10.0,3.0,5.0
72565.png,10.0,10.0,10.0,2.0,1.0
73353.png,10.0,10.0,3.0,8.0,3.0
73944.png,10.0,10.0,10.0,2.0,9.0
73039.png,10.0,10.0,3.0,2.0,0.0
72538.png,10.0,10.0,10.0,3.0,0.0
73304.png,10.0,10.0,10.0,5.0,5.0
73443.png,10.0,10.0,3.0,8.0,3.0
73860.png,10.0,10.0,1.0,3.0,9.0
72500.png,10.0,10.0,2.0,9.0,3.0
73008.png,10.0,10.0,3.0,1.0,6.0
72518.png,10.0,10.0,2.0,4.0,9.0
72799.png,10.0,10.0,3.0,9.0,9.0
73710.png,10.0,10.0,10.0,2.0,9.0
73529.png,10.0,10.0,5.0,1.0,1.0
73328.png,10.0,1.0,2.0,2.0,1.0
74143.png,10.0,10.0,3.0,9.0,7.0
73973.png,10.0,10.0,1.0,6.0,5.0
72433.png,10.0,10.0,3.0,4.0,0.0
72532.png,10.0,10.0,1.0,9.0,5.0
74183.png,10.0,10.0,10.0,10.0,4.0
73183.png,10.0,10.0,10.0,10.0,1.0
73030.png,10.0,10.0,1.0,5.0,5.0
72586.png,10.0,10.0,10.0,9.0,2.0
73426.png,10.0,10.0,10.0,3.0,7.0
72909.png,10.0,10.0,1.0,3.0,2.0
74218.png,10.0,10.0,10.0,3.0,0.0
72898.png,10.0,10.0,10.0,10.0,6.0
72939.png,10.0,10.0,10.0,3.0,2.0
72398.png,10.0,10.0,10.0,10.0,0.0
73427.png,10.0,10.0,10.0,8.0,6.0
73342.png,10.0,10.0,1.0,1.0,8.0
72716.png,10.0,10.0,1.0,9.0,1.0
72774.png,10.0,10.0,10.0,7.0,1.0
73069.png,10.0,10.0,10.0,1.0,3.0
74017.png,10.0,10.0,2.0,5.0,6.0
73480.png,10.0,10.0,1.0,3.0,1.0
72720.png,10.0,10.0,10.0,4.0,5.0
73274.png,10.0,10.0,5.0,5.0,0.0
74274.png,10.0,10.0,1.0,4.0,2.0
73774.png,10.0,10.0,10.0,3.0,8.0
73752.png,10.0,10.0,10.0,8.0,2.0
72734.png,10.0,10.0,1.0,9.0,9.0
73017.png,10.0,10.0,10.0,2.0,0.0
72660.png,10.0,10.0,1.0,0.0,8.0
73318.png,10.0,10.0,10.0,1.0,3.0
73941.png,10.0,10.0,10.0,3.0,3.0
73888.png,10.0,10.0,1.0,4.0,0.0
74195.png,10.0,10.0,10.0,6.0,8.0
73181.png,10.0,10.0,1.0,5.0,3.0
72551.png,10.0,10.0,10.0,3.0,3.0
72481.png,10.0,10.0,2.0,4.0,1.0
73976.png,10.0,10.0,7.0,6.0,9.0
73747.png,10.0,10.0,10.0,10.0,8.0
72741.png,10.0,10.0,10.0,10.0,5.0
73513.png,10.0,10.0,3.0,5.0,8.0
73850.png,10.0,10.0,6.0,2.0,0.0
73294.png,10.0,10.0,10.0,1.0,7.0
73355.png,10.0,2.0,0.0,1.0,2.0
73738.png,10.0,10.0,10.0,8.0,2.0
73481.png,10.0,10.0,10.0,10.0,9.0
72618.png,10.0,10.0,10.0,10.0,8.0
72682.png,10.0,10.0,6.0,0.0,6.0
72859.png,10.0,10.0,2.0,4.0,6.0
72767.png,10.0,10.0,4.0,7.0,7.0
73800.png,10.0,10.0,3.0,9.0,3.0
74025.png,10.0,10.0,10.0,3.0,0.0
74063.png,10.0,10.0,2.0,0.0,1.0
73520.png,10.0,10.0,6.0,3.0,2.0
72530.png,10.0,10.0,10.0,2.0,9.0
72458.png,10.0,10.0,1.0,6.0,0.0
73992.png,10.0,10.0,10.0,10.0,4.0
73607.png,10.0,10.0,4.0,8.0,1.0
72790.png,10.0,10.0,10.0,2.0,6.0
72590.png,10.0,10.0,1.0,1.0,6.0
72717.png,10.0,10.0,10.0,5.0,9.0
73113.png,10.0,10.0,10.0,6.0,5.0
73609.png,10.0,10.0,10.0,3.0,9.0
72604.png,10.0,10.0,1.0,7.0,2.0
72687.png,10.0,10.0,10.0,3.0,2.0
74012.png,10.0,10.0,10.0,10.0,4.0
73234.png,10.0,10.0,10.0,5.0,1.0
73022.png,10.0,3.0,2.0,8.0,1.0
73550.png,10.0,10.0,1.0,1.0,6.0
73027.png,10.0,10.0,3.0,3.0,2.0
73012.png,10.0,10.0,10.0,9.0,3.0
73264.png,10.0,10.0,10.0,7.0,7.0
72905.png,10.0,10.0,10.0,3.0,0.0
72696.png,10.0,10.0,4.0,4.0,1.0
72495.png,10.0,10.0,6.0,2.0,8.0
73389.png,10.0,10.0,1.0,3.0,5.0
73507.png,10.0,2.0,0.0,7.0,5.0
74120.png,10.0,10.0,10.0,1.0,7.0
74150.png,10.0,10.0,10.0,3.0,1.0
72616.png,10.0,10.0,1.0,9.0,8.0
73494.png,10.0,10.0,1.0,2.0,0.0
74256.png,10.0,10.0,1.0,1.0,0.0
72592.png,10.0,10.0,10.0,3.0,3.0
73598.png,10.0,10.0,10.0,2.0,3.0
74279.png,10.0,10.0,3.0,8.0,2.0
72723.png,10.0,10.0,5.0,8.0,2.0
73698.png,10.0,10.0,2.0,2.0,2.0
72669.png,10.0,10.0,9.0,3.0,0.0
73910.png,10.0,10.0,6.0,2.0,8.0
72968.png,10.0,10.0,10.0,5.0,2.0
72545.png,10.0,10.0,10.0,5.0,9.0
74282.png,10.0,10.0,2.0,4.0,1.0
72410.png,10.0,10.0,1.0,0.0,9.0
73429.png,10.0,10.0,10.0,4.0,3.0
73164.png,10.0,10.0,10.0,6.0,9.0
73577.png,10.0,10.0,10.0,10.0,7.0
73961.png,10.0,10.0,4.0,0.0,7.0
74247.png,10.0,10.0,1.0,5.0,4.0
73031.png,10.0,10.0,2.0,5.0,1.0
73198.png,10.0,10.0,10.0,3.0,5.0
72775.png,10.0,10.0,3.0,3.0,4.0
73687.png,10.0,10.0,10.0,3.0,7.0
72896.png,10.0,10.0,1.0,0.0,0.0
74209.png,10.0,10.0,4.0,2.0,6.0
73378.png,10.0,10.0,3.0,1.0,8.0
74222.png,10.0,10.0,10.0,4.0,2.0
72486.png,10.0,10.0,10.0,6.0,1.0
73180.png,10.0,10.0,1.0,0.0,3.0
73457.png,10.0,10.0,3.0,0.0,1.0
74123.png,10.0,1.0,2.0,1.0,7.0
73356.png,10.0,1.0,4.0,4.0,1.0
74059.png,10.0,10.0,10.0,1.0,8.0
73497.png,10.0,10.0,10.0,4.0,6.0
72754.png,10.0,10.0,3.0,0.0,5.0
72673.png,10.0,10.0,7.0,0.0,1.0
73834.png,10.0,10.0,10.0,9.0,7.0
73707.png,10.0,1.0,1.0,5.0,9.0
72751.png,10.0,10.0,1.0,1.0,5.0
73827.png,10.0,10.0,1.0,2.0,0.0
74067.png,10.0,10.0,2.0,0.0,6.0
73984.png,10.0,10.0,3.0,8.0,0.0
73421.png,10.0,10.0,10.0,1.0,2.0
73980.png,10.0,10.0,7.0,0.0,1.0
74089.png,10.0,10.0,10.0,1.0,2.0
73921.png,10.0,10.0,1.0,3.0,5.0
73129.png,10.0,10.0,10.0,4.0,0.0
72584.png,10.0,10.0,2.0,4.0,6.0
73590.png,10.0,10.0,4.0,0.0,0.0
73147.png,10.0,10.0,3.0,2.0,4.0
73763.png,10.0,10.0,1.0,8.0,2.0
72605.png,10.0,10.0,10.0,2.0,3.0
72965.png,10.0,10.0,10.0,2.0,9.0
73808.png,10.0,10.0,1.0,7.0,3.0
72994.png,10.0,10.0,1.0,3.0,1.0
72465.png,10.0,10.0,1.0,8.0,0.0
73600.png,10.0,10.0,10.0,7.0,5.0
73412.png,10.0,1.0,8.0,2.0,0.0
72752.png,10.0,10.0,10.0,9.0,4.0
73717.png,10.0,10.0,1.0,6.0,0.0
74168.png,10.0,10.0,1.0,5.0,2.0
73428.png,10.0,10.0,2.0,5.0,0.0
72876.png,10.0,10.0,1.0,0.0,3.0
74082.png,10.0,10.0,8.0,8.0,5.0
72758.png,10.0,10.0,10.0,5.0,8.0
73786.png,10.0,10.0,3.0,8.0,5.0
73780.png,10.0,10.0,1.0,4.0,9.0
72678.png,10.0,10.0,1.0,4.0,0.0
73112.png,10.0,10.0,3.0,8.0,3.0
73448.png,10.0,10.0,10.0,2.0,4.0
72541.png,10.0,10.0,4.0,1.0,2.0
73959.png,10.0,10.0,1.0,4.0,0.0
73363.png,10.0,10.0,4.0,4.0,2.0
72963.png,10.0,10.0,10.0,1.0,7.0
73975.png,10.0,10.0,2.0,8.0,2.0
74241.png,10.0,10.0,1.0,7.0,7.0
73793.png,10.0,10.0,10.0,6.0,6.0
73246.png,10.0,10.0,3.0,9.0,2.0
73176.png,10.0,10.0,4.0,7.0,6.0
73545.png,10.0,10.0,4.0,0.0,4.0
73886.png,10.0,10.0,10.0,9.0,2.0
72913.png,10.0,10.0,10.0,5.0,8.0
73137.png,10.0,10.0,10.0,5.0,5.0
73537.png,10.0,10.0,3.0,5.0,3.0
72795.png,10.0,2.0,0.0,7.0,7.0
72405.png,10.0,10.0,10.0,1.0,5.0
72491.png,10.0,10.0,1.0,8.0,6.0
73192.png,10.0,10.0,10.0,2.0,3.0
73575.png,10.0,10.0,10.0,8.0,1.0
73206.png,10.0,10.0,1.0,4.0,9.0
72944.png,10.0,1.0,1.0,1.0,7.0
72953.png,10.0,10.0,5.0,6.0,6.0
73492.png,10.0,10.0,1.0,8.0,2.0
73077.png,10.0,10.0,10.0,10.0,3.0
73876.png,10.0,10.0,10.0,6.0,8.0
72922.png,10.0,10.0,4.0,8.0,3.0
73604.png,10.0,10.0,1.0,4.0,6.0
73784.png,10.0,10.0,2.0,1.0,3.0
72415.png,10.0,10.0,2.0,3.0,1.0
73878.png,10.0,10.0,10.0,10.0,9.0
73276.png,10.0,10.0,4.0,2.0,8.0
73620.png,10.0,10.0,1.0,5.0,5.0
72837.png,10.0,1.0,3.0,2.0,3.0
73540.png,10.0,10.0,10.0,10.0,8.0
72466.png,10.0,10.0,10.0,6.0,5.0
73823.png,10.0,10.0,10.0,9.0,8.0
72478.png,10.0,10.0,10.0,10.0,3.0
74065.png,10.0,10.0,10.0,4.0,1.0
74160.png,10.0,10.0,5.0,3.0,2.0
73351.png,10.0,10.0,1.0,1.0,3.0
74019.png,10.0,10.0,2.0,4.0,6.0
72893.png,10.0,10.0,1.0,2.0,9.0
73269.png,10.0,10.0,10.0,1.0,3.0
73971.png,10.0,10.0,10.0,10.0,8.0
73956.png,10.0,10.0,4.0,9.0,5.0
74156.png,10.0,10.0,4.0,1.0,7.0
74023.png,10.0,10.0,10.0,2.0,3.0
72822.png,10.0,10.0,10.0,1.0,7.0
73401.png,10.0,10.0,10.0,3.0,7.0
73015.png,10.0,10.0,1.0,0.0,0.0
73502.png,10.0,10.0,4.0,2.0,5.0
73825.png,10.0,10.0,10.0,5.0,6.0
73102.png,10.0,10.0,5.0,1.0,0.0
73661.png,10.0,10.0,2.0,9.0,0.0
72644.png,10.0,10.0,10.0,1.0,5.0
73993.png,10.0,10.0,1.0,0.0,1.0
73838.png,10.0,10.0,2.0,6.0,9.0
72612.png,10.0,10.0,10.0,2.0,4.0
74270.png,10.0,10.0,10.0,1.0,3.0
74225.png,10.0,10.0,1.0,0.0,0.0
72563.png,10.0,10.0,1.0,1.0,3.0
73650.png,10.0,10.0,3.0,4.0,7.0
73874.png,10.0,10.0,10.0,3.0,0.0
72847.png,10.0,10.0,9.0,2.0,2.0
73266.png,10.0,10.0,10.0,6.0,4.0
72664.png,10.0,10.0,1.0,9.0,2.0
73066.png,10.0,10.0,1.0,9.0,8.0
73689.png,10.0,10.0,10.0,1.0,9.0
73651.png,10.0,1.0,1.0,5.0,0.0
72588.png,10.0,10.0,10.0,1.0,9.0
72998.png,10.0,10.0,10.0,9.0,6.0
73579.png,10.0,10.0,10.0,2.0,8.0
73530.png,10.0,10.0,10.0,1.0,9.0
73218.png,10.0,10.0,10.0,6.0,2.0
74068.png,10.0,10.0,5.0,3.0,2.0
72420.png,10.0,10.0,10.0,9.0,9.0
73732.png,10.0,10.0,8.0,9.0,4.0
74045.png,10.0,10.0,10.0,3.0,0.0
73196.png,10.0,10.0,3.0,0.0,3.0
73033.png,10.0,10.0,1.0,0.0,8.0
72948.png,10.0,10.0,10.0,8.0,2.0
73242.png,10.0,10.0,1.0,2.0,8.0
73293.png,10.0,10.0,10.0,2.0,4.0
73846.png,10.0,10.0,10.0,10.0,4.0
72907.png,10.0,10.0,10.0,2.0,8.0
72672.png,10.0,10.0,3.0,8.0,0.0
74184.png,10.0,10.0,10.0,6.0,7.0
73173.png,10.0,10.0,10.0,8.0,8.0
73633.png,10.0,10.0,5.0,4.0,3.0
73969.png,10.0,10.0,10.0,7.0,6.0
73309.png,10.0,10.0,2.0,7.0,0.0
74002.png,10.0,10.0,6.0,5.0,8.0
74263.png,10.0,10.0,2.0,2.0,0.0
74030.png,10.0,10.0,2.0,5.0,2.0
73416.png,10.0,10.0,10.0,10.0,5.0
72409.png,10.0,10.0,9.0,7.0,3.0
73815.png,10.0,10.0,10.0,2.0,7.0
72706.png,10.0,10.0,1.0,4.0,4.0
72877.png,10.0,10.0,10.0,2.0,4.0
72657.png,10.0,10.0,10.0,10.0,6.0
72834.png,10.0,10.0,1.0,9.0,5.0
73409.png,10.0,10.0,1.0,3.0,0.0
72617.png,10.0,10.0,10.0,1.0,2.0
73041.png,10.0,10.0,6.0,8.0,8.0
73493.png,10.0,10.0,4.0,1.0,5.0
72782.png,10.0,10.0,10.0,10.0,7.0
72446.png,10.0,10.0,10.0,1.0,3.0
73238.png,10.0,10.0,2.0,0.0,6.0
73546.png,10.0,10.0,4.0,0.0,5.0
72919.png,10.0,10.0,10.0,6.0,9.0
73514.png,10.0,10.0,2.0,4.0,6.0
73605.png,10.0,10.0,10.0,2.0,2.0
73599.png,10.0,1.0,2.0,7.0,0.0
73402.png,10.0,10.0,4.0,2.0,1.0
73526.png,10.0,10.0,10.0,3.0,7.0
72552.png,10.0,10.0,1.0,2.0,4.0
73189.png,10.0,10.0,10.0,3.0,7.0
73995.png,10.0,10.0,10.0,3.0,5.0
73051.png,10.0,10.0,1.0,1.0,5.0
74081.png,10.0,10.0,1.0,3.0,1.0
74194.png,10.0,10.0,10.0,9.0,1.0
73688.png,10.0,10.0,10.0,6.0,7.0
